timestamp,left_gaze_point_on_display_area,right_gaze_point_on_display_area,left_pupil_validity,right_pupil_validity
1698048283582,"(nan, nan)","(nan, nan)",0,0
1698048283596,"(nan, nan)","(nan, nan)",0,0
1698048283614,"(nan, nan)","(nan, nan)",0,0
1698048283629,"(nan, nan)","(nan, nan)",0,0
1698048283644,"(nan, nan)","(nan, nan)",0,0
1698048283659,"(nan, nan)","(nan, nan)",0,0
1698048283682,"(nan, nan)","(nan, nan)",0,0
1698048283691,"(nan, nan)","(nan, nan)",0,0
1698048283709,"(nan, nan)","(nan, nan)",0,0
1698048283724,"(nan, nan)","(nan, nan)",0,0
1698048283744,"(nan, nan)","(nan, nan)",0,0
1698048283759,"(nan, nan)","(nan, nan)",0,0
1698048283773,"(nan, nan)","(nan, nan)",0,0
1698048283790,"(nan, nan)","(nan, nan)",0,0
1698048283808,"(nan, nan)","(nan, nan)",0,0
1698048283822,"(nan, nan)","(nan, nan)",0,0
1698048283840,"(nan, nan)","(nan, nan)",0,0
1698048283855,"(nan, nan)","(nan, nan)",0,0
1698048283872,"(nan, nan)","(nan, nan)",0,0
1698048283887,"(nan, nan)","(nan, nan)",0,0
1698048283905,"(nan, nan)","(nan, nan)",0,0
1698048283920,"(nan, nan)","(nan, nan)",0,0
1698048283936,"(nan, nan)","(nan, nan)",0,0
1698048283954,"(nan, nan)","(nan, nan)",0,0
1698048283969,"(nan, nan)","(nan, nan)",0,0
1698048283984,"(nan, nan)","(nan, nan)",0,0
1698048284002,"(nan, nan)","(nan, nan)",0,0
1698048284017,"(nan, nan)","(nan, nan)",0,0
1698048284041,"(nan, nan)","(nan, nan)",0,0
1698048284049,"(nan, nan)","(nan, nan)",0,0
1698048284066,"(nan, nan)","(nan, nan)",0,0
1698048284081,"(nan, nan)","(nan, nan)",0,0
1698048284105,"(nan, nan)","(nan, nan)",0,0
1698048284114,"(nan, nan)","(nan, nan)",0,0
1698048284132,"(nan, nan)","(nan, nan)",0,0
1698048284146,"(nan, nan)","(nan, nan)",0,0
1698048284164,"(nan, nan)","(nan, nan)",0,0
1698048284179,"(nan, nan)","(nan, nan)",0,0
1698048284200,"(nan, nan)","(0.5035026401006688, 0.6614269545266482)",0,3
1698048284212,"(nan, nan)","(0.49642003502251497, 0.6707483259857668)",0,3
1698048284227,"(nan, nan)","(0.5158379486735085, 0.6279358754604649)",0,3
1698048284245,"(nan, nan)","(0.4698853544492894, 0.6331536091136009)",0,3
1698048284260,"(nan, nan)","(0.5205910554622185, 0.6479713924945476)",0,3
1698048284275,"(nan, nan)","(0.48260752722462286, 0.6419389183880919)",0,3
1698048284293,"(nan, nan)","(0.4836892790558853, 0.658299153581801)",0,3
1698048284313,"(nan, nan)","(0.4898749820318719, 0.6316876935252412)",0,3
1698048284325,"(nan, nan)","(0.5398720922041463, 0.571972156117825)",0,3
1698048284343,"(nan, nan)","(0.4977598896462798, 0.5679305496872658)",0,3
1698048284361,"(nan, nan)","(0.5391217440246907, 0.5746725269384875)",0,3
1698048284373,"(nan, nan)","(0.4780509018408911, 0.49395612850532794)",0,3
1698048284404,"(0.5086269792707916, 0.5063691930937488)","(0.5086269792707916, 0.5063691930937488)",3,3
1698048284410,"(0.5096063700613505, 0.43375082098449586)","(0.5096063700613505, 0.43375082098449586)",3,3
1698048284422,"(0.5342771873815718, 0.4765101899348086)","(0.5342771873815718, 0.4765101899348086)",3,3
1698048284437,"(0.5140262936694576, 0.4618911538462625)","(0.5140262936694576, 0.4618911538462625)",3,3
1698048284455,"(0.5142774984547983, 0.5124149375939518)","(0.5142774984547983, 0.5124149375939518)",3,3
1698048284473,"(0.5219056367199797, 0.48936025167546465)","(0.5219056367199797, 0.48936025167546465)",3,3
1698048284487,"(0.5378478466099857, 0.47390672384988186)","(0.5378478466099857, 0.47390672384988186)",3,3
1698048284504,"(0.5244644581670399, 0.5015106859132131)","(0.5244644581670399, 0.5015106859132131)",3,3
1698048284520,"(0.5408759865511933, 0.47910439760549295)","(0.5408759865511933, 0.47910439760549295)",3,3
1698048284535,"(0.5200598333332207, 0.4801928785065759)","(0.5200598333332207, 0.4801928785065759)",3,3
1698048284555,"(0.5199197980731838, 0.5242907055425129)","(0.5199197980731838, 0.5242907055425129)",3,3
1698048284569,"(0.5218972166315997, 0.4637758583721809)","(0.5218972166315997, 0.4637758583721809)",3,3
1698048284584,"(0.5545699115945605, 0.47205874436712464)","(0.5545699115945605, 0.47205874436712464)",3,3
1698048284602,"(0.5042826385728083, 0.4518593534009537)","(0.5042826385728083, 0.4518593534009537)",3,3
1698048284621,"(0.38858204123686596, 0.24838131993620907)","(0.38858204123686596, 0.24838131993620907)",3,3
1698048284636,"(0.7358014851600402, 0.18367950923171383)","(0.7358014851600402, 0.18367950923171383)",3,3
1698048284654,"(nan, nan)","(nan, nan)",0,0
1698048284668,"(nan, nan)","(nan, nan)",0,0
1698048284682,"(nan, nan)","(nan, nan)",0,0
1698048284700,"(nan, nan)","(nan, nan)",0,0
1698048284723,"(nan, nan)","(0.8373789417732921, 0.8736612875679248)",0,3
1698048284730,"(nan, nan)","(nan, nan)",0,0
1698048284751,"(nan, nan)","(0.7888810387105456, 0.893804510821026)",0,3
1698048284766,"(nan, nan)","(nan, nan)",0,0
1698048284778,"(nan, nan)","(nan, nan)",0,0
1698048284796,"(nan, nan)","(nan, nan)",0,0
1698048284811,"(nan, nan)","(nan, nan)",0,0
1698048284829,"(nan, nan)","(nan, nan)",0,0
1698048284841,"(nan, nan)","(nan, nan)",0,0
1698048284862,"(nan, nan)","(nan, nan)",0,0
1698048284877,"(nan, nan)","(nan, nan)",0,0
1698048284892,"(nan, nan)","(nan, nan)",0,0
1698048284906,"(nan, nan)","(nan, nan)",0,0
1698048284923,"(nan, nan)","(nan, nan)",0,0
1698048284940,"(nan, nan)","(nan, nan)",0,0
1698048284957,"(nan, nan)","(nan, nan)",0,0
1698048284971,"(nan, nan)","(nan, nan)",0,0
1698048284992,"(nan, nan)","(nan, nan)",0,0
1698048285004,"(nan, nan)","(nan, nan)",0,0
1698048285022,"(nan, nan)","(nan, nan)",0,0
1698048285037,"(nan, nan)","(nan, nan)",0,0
1698048285054,"(nan, nan)","(nan, nan)",0,0
1698048285071,"(nan, nan)","(nan, nan)",0,0
1698048285087,"(nan, nan)","(nan, nan)",0,0
1698048285102,"(nan, nan)","(nan, nan)",0,0
1698048285117,"(nan, nan)","(nan, nan)",0,0
1698048285135,"(nan, nan)","(nan, nan)",0,0
1698048285153,"(nan, nan)","(nan, nan)",0,0
1698048285166,"(nan, nan)","(nan, nan)",0,0
1698048285184,"(nan, nan)","(0.3984466474119197, 0.023244769420711426)",0,3
1698048285204,"(nan, nan)","(nan, nan)",0,0
1698048285222,"(nan, nan)","(0.6068193445970207, 0.28654296037381005)",0,3
1698048285234,"(nan, nan)","(nan, nan)",0,0
1698048285252,"(nan, nan)","(0.7182252284970537, 0.30548320700303205)",0,3
1698048285267,"(nan, nan)","(nan, nan)",0,0
1698048285282,"(nan, nan)","(0.7070581307398656, 0.3137102338987141)",0,3
1698048285300,"(0.7937538048268203, 0.3364519854158125)","(nan, nan)",3,0
1698048285314,"(0.7330047518415347, 0.37680478389075106)","(0.7330047518415347, 0.37680478389075106)",3,3
1698048285331,"(0.7382643222783075, 0.4002489404350298)","(0.7382643222783075, 0.4002489404350298)",3,3
1698048285346,"(0.7339010492364555, 0.400816481228081)","(0.7339010492364555, 0.400816481228081)",3,3
1698048285366,"(0.7343045973606578, 0.42379586537739783)","(0.7343045973606578, 0.42379586537739783)",3,3
1698048285381,"(0.7350911933804867, 0.42424798460622876)","(0.7350911933804867, 0.42424798460622876)",3,3
1698048285399,"(0.7349238217518915, 0.41582992576334776)","(0.7349238217518915, 0.41582992576334776)",3,3
1698048285414,"(0.7337011959536711, 0.42771032291903)","(0.7337011959536711, 0.42771032291903)",3,3
1698048285428,"(0.7347745660394901, 0.4259688152000588)","(0.7347745660394901, 0.4259688152000588)",3,3
1698048285446,"(0.7349042489742844, 0.42941016777391094)","(0.7349042489742844, 0.42941016777391094)",3,3
1698048285462,"(0.7463713032905454, 0.4187586708019862)","(0.7463713032905454, 0.4187586708019862)",3,3
1698048285477,"(0.7310154459705615, 0.4139060272838038)","(0.7310154459705615, 0.4139060272838038)",3,3
1698048285492,"(0.7254286973211393, 0.45586670369881666)","(0.7254286973211393, 0.45586670369881666)",3,3
1698048285509,"(0.7370123350580559, 0.3854055421080128)","(0.7370123350580559, 0.3854055421080128)",3,3
1698048285532,"(0.7503979660100191, 0.3964002176345177)","(0.7503979660100191, 0.3964002176345177)",3,3
1698048285541,"(0.7364321101815953, 0.41088408087512657)","(0.7364321101815953, 0.41088408087512657)",3,3
1698048285559,"(nan, nan)","(0.7056915943218701, 0.3907417834634497)",0,3
1698048285574,"(0.7350074671537635, 0.3847349243030643)","(0.7350074671537635, 0.3847349243030643)",3,3
1698048285591,"(0.7375150241337037, 0.3863211992765734)","(0.7375150241337037, 0.3863211992765734)",3,3
1698048285609,"(0.7325254086355559, 0.38491638922221283)","(0.7325254086355559, 0.38491638922221283)",3,3
1698048285624,"(0.7705796493823328, 0.3880090081929394)","(nan, nan)",3,0
1698048285639,"(0.7215798225662428, 0.4024005959049336)","(0.7215798225662428, 0.4024005959049336)",3,3
1698048285657,"(0.7913960209417102, 0.3617533798570909)","(nan, nan)",3,0
1698048285671,"(0.75032537367951, 0.4317510035081652)","(nan, nan)",3,0
1698048285688,"(0.7650446217041904, 0.41847598055378893)","(nan, nan)",3,0
1698048285705,"(0.7697476764991982, 0.4122481539068212)","(nan, nan)",3,0
1698048285722,"(0.7690690719977222, 0.4209529149774045)","(nan, nan)",3,0
1698048285737,"(0.7742108507494191, 0.41403132448988267)","(nan, nan)",3,0
1698048285752,"(0.7732092874767832, 0.40569875167183855)","(nan, nan)",3,0
1698048285769,"(0.7727373263163488, 0.40170467176772284)","(nan, nan)",3,0
1698048285787,"(0.7722706844020484, 0.3854647959591632)","(nan, nan)",3,0
1698048285802,"(0.7672901099198509, 0.3879441992932435)","(nan, nan)",3,0
1698048285819,"(0.7692930359660854, 0.3798927736543564)","(nan, nan)",3,0
1698048285835,"(0.7465288910496496, 0.3989913391671214)","(nan, nan)",3,0
1698048285850,"(0.6956175018548709, 0.3223403104277431)","(0.6956175018548709, 0.3223403104277431)",3,3
1698048285865,"(nan, nan)","(nan, nan)",3,0
1698048285886,"(0.734312712989258, 0.18345206085516194)","(nan, nan)",3,0
1698048285901,"(0.7343163664764851, 0.18314036090900548)","(nan, nan)",3,0
1698048285916,"(0.7342788320822449, 0.18331009850344715)","(nan, nan)",3,0
1698048285931,"(0.734318511567135, 0.18321350238151948)","(nan, nan)",3,0
1698048285949,"(0.7342990298900787, 0.1832668925703165)","(nan, nan)",3,0
1698048285964,"(0.7342988581912753, 0.183289112764498)","(nan, nan)",3,0
1698048285979,"(0.7342984267872426, 0.18328047157787195)","(nan, nan)",3,0
1698048285997,"(0.7343009939121325, 0.18329466781304338)","(nan, nan)",3,0
1698048286012,"(0.7343059848345804, 0.18330392622728559)","(nan, nan)",3,0
1698048286030,"(0.7343120953897104, 0.1832940505854272)","(nan, nan)",3,0
1698048286045,"(0.7343142729614237, 0.18328942137830617)","(nan, nan)",3,0
1698048286060,"(0.7343135186959532, 0.18327738543979108)","(nan, nan)",3,0
1698048286078,"(0.7343105386332222, 0.18327985435025576)","(nan, nan)",3,0
1698048286096,"(0.7343068092718705, 0.183264423659852)","(nan, nan)",3,0
1698048286110,"(0.7343009562893071, 0.18326843563935702)","(nan, nan)",3,0
1698048286125,"(0.7343014217412871, 0.18326041168034696)","(nan, nan)",3,0
1698048286142,"(0.7343077203297492, 0.1832718303912457)","(nan, nan)",3,0
1698048286160,"(0.734310669888274, 0.1832739906879024)","(nan, nan)",3,0
1698048286174,"(0.734318940256744, 0.18326473227366)","(nan, nan)",3,0
1698048286192,"(0.7343232422097974, 0.1832712131636297)","(nan, nan)",3,0
1698048286206,"(0.7343241858491861, 0.18325578247322594)","(nan, nan)",3,0
1698048286224,"(0.7343312622376748, 0.1832986797925484)","(nan, nan)",3,0
1698048286238,"(0.734327245611947, 0.18332429473861875)","(nan, nan)",3,0
1698048286257,"(0.7343289315821842, 0.18335083552611325)","(nan, nan)",3,0
1698048286272,"(0.7343294602644287, 0.1833702781960219)","(nan, nan)",3,0
1698048286287,"(0.7343235674672206, 0.18336626621651703)","(nan, nan)",3,0
1698048286305,"(0.7040168084639788, 0.4186367683477964)","(nan, nan)",3,0
1698048286319,"(0.6590601266407603, 0.5830603416281771)","(nan, nan)",3,0
1698048286337,"(0.66755651478968, 0.6825700865179146)","(nan, nan)",3,0
1698048286352,"(0.6433708971952194, 0.6800548839820977)","(nan, nan)",3,0
1698048286369,"(0.6735271248474423, 0.6733082775237548)","(nan, nan)",3,0
1698048286384,"(0.6544527637741084, 0.6916439497029565)","(nan, nan)",3,0
1698048286402,"(0.6768242827126609, 0.6501659452837739)","(nan, nan)",3,0
1698048286419,"(0.6582151025119461, 0.6914137238021318)","(nan, nan)",3,0
1698048286433,"(0.6585104839236244, 0.690456403769481)","(nan, nan)",3,0
1698048286451,"(0.6632163881045317, 0.6820189022566914)","(nan, nan)",3,0
1698048286466,"(0.6615713663993644, 0.6937236981555787)","(nan, nan)",3,0
1698048286481,"(0.6688699443970962, 0.6828148172677186)","(nan, nan)",3,0
1698048286499,"(0.293887267338549, 0.4485318793222815)","(0.293887267338549, 0.4485318793222815)",3,3
1698048286517,"(0.6622469538883545, 0.6854716735414424)","(nan, nan)",3,0
1698048286532,"(0.5989405821644428, 0.5077113545450702)","(nan, nan)",3,0
1698048286550,"(0.6138957823816287, 0.5624362980620939)","(nan, nan)",3,0
1698048286564,"(0.6009799177618164, 0.5092757179382058)","(nan, nan)",3,0
1698048286581,"(0.6025156744831324, 0.5058744851594035)","(nan, nan)",3,0
1698048286595,"(0.6024167328680379, 0.5088100197018196)","(nan, nan)",3,0
1698048286613,"(0.5896200493407391, 0.5332963650759701)","(nan, nan)",3,0
1698048286628,"(0.5898333050498196, 0.5397538003961461)","(nan, nan)",3,0
1698048286646,"(0.5609544269250724, 0.5111246232623874)","(nan, nan)",3,0
1698048286661,"(0.6008911914272658, 0.5209548988910228)","(nan, nan)",3,0
1698048286676,"(0.563354110955737, 0.4812288950602861)","(nan, nan)",3,0
1698048286694,"(0.6032024119713222, 0.4734043005703346)","(nan, nan)",3,0
1698048286714,"(0.5626086595492383, 0.5021782175800807)","(nan, nan)",3,0
1698048286726,"(0.6013664269789122, 0.49462551185504416)","(nan, nan)",3,0
1698048286741,"(0.6109003896287659, 0.4836721905788214)","(nan, nan)",3,0
1698048286759,"(0.5920228153565107, 0.4923161547292138)","(nan, nan)",3,0
1698048286777,"(0.599232866409042, 0.44575281198055977)","(nan, nan)",3,0
1698048286792,"(0.5984262653392717, 0.43082269317347355)","(nan, nan)",3,0
1698048286809,"(0.5949917071917703, 0.43471554774854043)","(nan, nan)",3,0
1698048286826,"(0.5961892460188226, 0.4522466637300888)","(nan, nan)",3,0
1698048286838,"(0.6031543071740453, 0.4477347298560219)","(nan, nan)",3,0
1698048286858,"(0.6112345227093955, 0.4557506649069802)","(nan, nan)",3,0
1698048286873,"(0.6036571657267661, 0.5158161703727542)","(nan, nan)",3,0
1698048286888,"(0.6005279017989363, 0.5186961544297166)","(nan, nan)",3,0
1698048286906,"(0.5950080179392243, 0.5562550721001458)","(nan, nan)",3,0
1698048286923,"(0.5867559315154197, 0.5532349773743169)","(nan, nan)",3,0
1698048286937,"(0.5377419440631562, 0.5146027008794006)","(0.5377419440631562, 0.5146027008794006)",3,3
1698048286954,"(0.5568345796841414, 0.45286697748432087)","(0.5568345796841414, 0.45286697748432087)",3,3
1698048286969,"(0.5375004951259597, 0.5013242831731353)","(0.5375004951259597, 0.5013242831731353)",3,3
1698048286990,"(0.5588660907633258, 0.49189582272261456)","(0.5588660907633258, 0.49189582272261456)",3,3
1698048287002,"(0.5312651918848891, 0.48795173825540705)","(0.5312651918848891, 0.48795173825540705)",3,3
1698048287019,"(0.5217241586677108, 0.5318745812621652)","(0.5217241586677108, 0.5318745812621652)",3,3
1698048287033,"(0.5217641626145938, 0.49903436871721374)","(0.5217641626145938, 0.49903436871721374)",3,3
1698048287050,"(0.5542021932961854, 0.4958534861973774)","(0.5542021932961854, 0.4958534861973774)",3,3
1698048287071,"(0.5214616781787089, 0.5056834532122046)","(0.5214616781787089, 0.5056834532122046)",3,3
1698048287083,"(0.5976862380153132, 0.47146898337989196)","(nan, nan)",3,0
1698048287100,"(0.5261129797598236, 0.4886155665565779)","(0.5261129797598236, 0.4886155665565779)",3,3
1698048287117,"(0.5946086127447516, 0.4739264751335987)","(nan, nan)",3,0
1698048287136,"(0.5228304751610164, 0.515566810415829)","(0.5228304751610164, 0.515566810415829)",3,3
1698048287147,"(0.6522841005031388, 0.758076158029332)","(nan, nan)",3,0
1698048287165,"(0.6156352464379513, 0.963206201208706)","(nan, nan)",3,0
1698048287180,"(0.6482741288157944, 0.9632389142723621)","(nan, nan)",3,0
1698048287197,"(0.6351795488458662, 0.9677005440957125)","(nan, nan)",3,0
1698048287214,"(0.6456173213553814, 0.9878135231956221)","(nan, nan)",3,0
1698048287229,"(0.589487591515273, 0.9843943908159515)","(0.589487591515273, 0.9843943908159515)",3,3
1698048287244,"(0.637977465327321, 0.9852205499801702)","(nan, nan)",3,0
1698048287267,"(nan, nan)","(nan, nan)",3,3
1698048287276,"(nan, nan)","(nan, nan)",3,3
1698048287294,"(0.5977551772970559, 0.9988995484093175)","(0.5977551772970559, 0.9988995484093175)",3,3
1698048287309,"(nan, nan)","(nan, nan)",3,3
1698048287327,"(nan, nan)","(nan, nan)",3,0
1698048287342,"(nan, nan)","(nan, nan)",3,0
1698048287359,"(nan, nan)","(nan, nan)",3,0
1698048287374,"(nan, nan)","(nan, nan)",3,0
1698048287392,"(nan, nan)","(nan, nan)",3,0
1698048287407,"(nan, nan)","(nan, nan)",3,0
1698048287422,"(nan, nan)","(nan, nan)",3,0
1698048287440,"(nan, nan)","(nan, nan)",3,0
1698048287458,"(nan, nan)","(nan, nan)",3,0
1698048287473,"(nan, nan)","(nan, nan)",3,0
1698048287488,"(nan, nan)","(nan, nan)",3,0
1698048287506,"(nan, nan)","(nan, nan)",3,0
1698048287521,"(nan, nan)","(nan, nan)",3,0
1698048287539,"(nan, nan)","(nan, nan)",3,0
1698048287554,"(nan, nan)","(nan, nan)",3,3
1698048287571,"(nan, nan)","(nan, nan)",3,3
1698048287586,"(nan, nan)","(nan, nan)",3,3
1698048287603,"(nan, nan)","(nan, nan)",3,3
1698048287620,"(nan, nan)","(nan, nan)",3,0
1698048287635,"(nan, nan)","(nan, nan)",3,0
1698048287650,"(nan, nan)","(nan, nan)",3,3
1698048287669,"(0.5909143973551779, 0.6156703282723043)","(0.5909143973551779, 0.6156703282723043)",3,3
1698048287687,"(0.5532674079250469, 0.9098950175464768)","(0.5532674079250469, 0.9098950175464768)",3,3
1698048287699,"(0.6093373687265132, 0.2674928472289131)","(nan, nan)",3,0
1698048287714,"(0.530918108286045, 0.2630660907658751)","(0.530918108286045, 0.2630660907658751)",3,3
1698048287732,"(0.5644342787028529, 0.44781743835658633)","(nan, nan)",3,0
1698048287750,"(0.5352058790996944, 0.3087717957418866)","(0.5352058790996944, 0.3087717957418866)",3,3
1698048287764,"(0.5708420881675832, 0.41367055494824206)","(nan, nan)",3,0
1698048287782,"(0.532258169850239, 0.3525211977885063)","(0.532258169850239, 0.3525211977885063)",3,3
1698048287797,"(0.6185705943417129, 0.3458517447821822)","(nan, nan)",3,0
1698048287818,"(0.5404902314764184, 0.3702158790883347)","(0.5404902314764184, 0.3702158790883347)",3,3
1698048287830,"(0.6254323164029583, 0.33644612175345917)","(nan, nan)",3,0
1698048287844,"(0.5398546480094957, 0.3688607558570743)","(0.5398546480094957, 0.3688607558570743)",3,3
1698048287862,"(0.5621208361024471, 0.3591517654550128)","(0.5621208361024471, 0.3591517654550128)",3,3
1698048287880,"(0.5378026593953481, 0.34446359987345776)","(0.5378026593953481, 0.34446359987345776)",3,3
1698048287895,"(0.5616693204256648, 0.33582549938541895)","(0.5616693204256648, 0.33582549938541895)",3,3
1698048287910,"(0.5361750068262632, 0.3238787502610004)","(0.5361750068262632, 0.3238787502610004)",3,3
1698048287930,"(0.551961578998893, 0.34045779264463516)","(0.551961578998893, 0.34045779264463516)",3,3
1698048287945,"(0.5300391166835454, 0.4527753191833224)","(0.5300391166835454, 0.4527753191833224)",3,3
1698048287960,"(0.5437330098018224, 0.373681920766833)","(0.5437330098018224, 0.373681920766833)",3,3
1698048287977,"(0.4779550041528033, 0.4449102962845132)","(0.4779550041528033, 0.4449102962845132)",3,3
1698048287992,"(0.5022975865216754, 0.4657840084213294)","(0.5022975865216754, 0.4657840084213294)",3,3
1698048288010,"(0.481058068078596, 0.45312683031072065)","(0.481058068078596, 0.45312683031072065)",3,3
1698048288025,"(0.48098005888135936, 0.5628449027439862)","(0.48098005888135936, 0.5628449027439862)",3,3
1698048288040,"(0.4810239290622894, 0.4867101849055186)","(0.4810239290622894, 0.4867101849055186)",3,3
1698048288057,"(0.5325429939009682, 0.47605745347836154)","(0.5325429939009682, 0.47605745347836154)",3,3
1698048288074,"(0.4824007140832889, 0.47514488244788167)","(0.4824007140832889, 0.47514488244788167)",3,3
1698048288089,"(0.47653330437273694, 0.4943860275399774)","(0.47653330437273694, 0.4943860275399774)",3,3
1698048288104,"(0.48100408018780505, 0.4935811627285161)","(0.48100408018780505, 0.4935811627285161)",3,3
1698048288122,"(0.5041448954727692, 0.5197093335616292)","(0.5041448954727692, 0.5197093335616292)",3,3
1698048288137,"(0.4736057365400132, 0.5411169475864164)","(0.4736057365400132, 0.5411169475864164)",3,3
1698048288155,"(0.4506543053939321, 0.5814302434939211)","(0.4506543053939321, 0.5814302434939211)",3,3
1698048288173,"(0.22405041484919516, 0.30213814193729943)","(0.22405041484919516, 0.30213814193729943)",3,3
1698048288188,"(0.2728419347611694, 0.41564383163707813)","(0.2728419347611694, 0.41564383163707813)",3,3
1698048288203,"(0.2276266727084863, 0.35446237864130253)","(0.2276266727084863, 0.35446237864130253)",3,3
1698048288221,"(0.37139108364991674, 0.48385581579462633)","(nan, nan)",3,0
1698048288238,"(0.24692937324395753, 0.4322913862861057)","(0.24692937324395753, 0.4322913862861057)",3,3
1698048288250,"(nan, nan)","(nan, nan)",0,0
1698048288267,"(nan, nan)","(0.17765708616713768, 0.33598165797230517)",0,3
1698048288284,"(nan, nan)","(nan, nan)",3,0
1698048288299,"(0.24893851571936804, 0.4442156066025348)","(0.24893851571936804, 0.4442156066025348)",3,3
1698048288319,"(0.2884643218896473, 0.5412345294472933)","(nan, nan)",3,0
1698048288334,"(0.25336079583869947, 0.47368205299760285)","(0.25336079583869947, 0.47368205299760285)",3,3
1698048288348,"(nan, nan)","(nan, nan)",0,0
1698048288366,"(0.25009241250962705, 0.45995120744869866)","(0.25009241250962705, 0.45995120744869866)",3,3
1698048288387,"(nan, nan)","(nan, nan)",0,0
1698048288399,"(0.24646688850812964, 0.45276081433434284)","(0.24646688850812964, 0.45276081433434284)",3,3
1698048288414,"(0.2543951472350994, 0.4774014666125312)","(0.2543951472350994, 0.4774014666125312)",3,3
1698048288431,"(0.256661328463232, 0.48138937424048533)","(0.256661328463232, 0.48138937424048533)",3,3
1698048288448,"(0.259745824081359, 0.49333735782013627)","(0.259745824081359, 0.49333735782013627)",3,3
1698048288463,"(0.263749822062095, 0.5010428273801704)","(0.263749822062095, 0.5010428273801704)",3,3
1698048288480,"(0.2632581838481463, 0.4928120971187913)","(0.2632581838481463, 0.4928120971187913)",3,3
1698048288498,"(0.26280409000844474, 0.500050633987207)","(0.26280409000844474, 0.500050633987207)",3,3
1698048288515,"(0.15490191406486883, 0.2990007739644019)","(0.15490191406486883, 0.2990007739644019)",3,3
1698048288524,"(nan, nan)","(nan, nan)",0,0
1698048288544,"(nan, nan)","(nan, nan)",3,3
1698048288559,"(nan, nan)","(nan, nan)",0,0
1698048288577,"(nan, nan)","(nan, nan)",3,3
1698048288592,"(nan, nan)","(nan, nan)",0,0
1698048288610,"(0.09504500469368485, 0.03906215292601552)","(0.09504500469368485, 0.03906215292601552)",3,3
1698048288621,"(nan, nan)","(nan, nan)",0,0
1698048288644,"(0.10699127385023245, 0.050364516419171834)","(0.10699127385023245, 0.050364516419171834)",3,3
1698048288655,"(nan, nan)","(nan, nan)",0,0
1698048288676,"(nan, nan)","(nan, nan)",3,3
1698048288697,"(nan, nan)","(0.6574252190234376, 0.827334342996257)",0,3
1698048288708,"(0.42620951630271803, 0.480287005718039)","(0.42620951630271803, 0.480287005718039)",3,3
1698048288726,"(nan, nan)","(0.6190435632935474, 0.8381583550868961)",0,3
1698048288741,"(0.6467134102917902, 0.6307393232930245)","(0.6467134102917902, 0.6307393232930245)",3,3
1698048288755,"(nan, nan)","(0.5238724244849857, 0.8641467238649508)",0,3
1698048288772,"(nan, nan)","(0.5305751335549419, 0.5479055255226576)",0,3
1698048288787,"(nan, nan)","(0.5143910912102346, 0.8426672028228821)",0,3
1698048288804,"(nan, nan)","(0.519038173209941, 0.896271260988975)",0,3
1698048288819,"(nan, nan)","(0.5150839185181142, 0.8180342658898956)",0,3
1698048288834,"(nan, nan)","(nan, nan)",0,0
1698048288851,"(nan, nan)","(0.5158594902843072, 0.8330699306193439)",0,3
1698048288871,"(nan, nan)","(nan, nan)",0,0
1698048288885,"(nan, nan)","(0.5196535391162036, 0.859148723243165)",0,3
1698048288899,"(nan, nan)","(nan, nan)",0,0
1698048288917,"(nan, nan)","(0.5224093964163382, 0.8710596731658466)",0,3
1698048288932,"(0.6845813322768206, 0.1321678526843741)","(nan, nan)",3,0
1698048288955,"(nan, nan)","(0.5206296737295412, 0.8812096726996484)",0,3
1698048288967,"(nan, nan)","(nan, nan)",3,0
1698048288982,"(nan, nan)","(0.5141224481166561, 0.84806424109851)",0,3
1698048288997,"(nan, nan)","(0.5078438192582697, 0.8376084052809051)",0,3
1698048289013,"(nan, nan)","(nan, nan)",0,0
1698048289031,"(nan, nan)","(nan, nan)",3,3
1698048289046,"(nan, nan)","(nan, nan)",0,0
1698048289064,"(nan, nan)","(0.7362194409099834, 0.18348693421547452)",0,3
1698048289079,"(nan, nan)","(nan, nan)",0,0
1698048289096,"(0.059782163742570144, 0.10828608176024408)","(0.059782163742570144, 0.10828608176024408)",3,3
1698048289111,"(nan, nan)","(0.7799716372468213, 0.8337127731815656)",0,3
1698048289129,"(0.5118362336783735, 0.766958680653367)","(0.5118362336783735, 0.766958680653367)",3,3
1698048289149,"(0.838765802532949, 0.7894563186482776)","(0.838765802532949, 0.7894563186482776)",3,3
1698048289163,"(0.8146382062837971, 0.7313952598659552)","(0.8146382062837971, 0.7313952598659552)",3,3
1698048289177,"(0.8292586047021951, 0.8188449943637105)","(0.8292586047021951, 0.8188449943637105)",3,3
1698048289195,"(0.8394353639197206, 0.7621986212776073)","(0.8394353639197206, 0.7621986212776073)",3,3
1698048289210,"(0.8787568480902281, 0.8089946588375502)","(0.8787568480902281, 0.8089946588375502)",3,3
1698048289225,"(nan, nan)","(0.787972368170297, 0.8751145499901533)",0,3
1698048289243,"(0.8743937036649553, 0.8355761833547266)","(0.8743937036649553, 0.8355761833547266)",3,3
1698048289258,"(0.8545641965985953, 0.8550176188082635)","(0.8545641965985953, 0.8550176188082635)",3,3
1698048289276,"(0.8661649984624954, 0.8486734447556513)","(0.8661649984624954, 0.8486734447556513)",3,3
1698048289291,"(0.8610549790974356, 0.8679253913310297)","(0.8610549790974356, 0.8679253913310297)",3,3
